Timestamp,Usuario,NFC ID,Lote,Blanco,Negro,Estado,Origen
2025-02-27 14:24:27,Rosario,1d0e63e7980000,1,1,0,nfc_OK,esp32
2025-02-27 14:24:18,Rosario,1d3e63e7980000,1,1,0,nfc_OK,esp32
2025-02-27 14:24:05,Rosario,1dc674e7980000,1,1,0,nfc_OK,esp32
2025-02-27 14:23:57,Rosario,1dc874e7980000,1,1,0,nfc_OK,esp32
2025-02-27 14:23:49,Rosario,1dca74e7980000,1,1,0,nfc_OK,esp32
2025-02-27 14:23:43,Rosario,1dc474e7980000,1,1,0,nfc_OK,esp32
2025-02-27 14:23:29,Rosario,1d1263e7980000,1,1,0,nfc_OK,esp32
2025-02-27 14:23:05,Rosario,1d1063e7980000,1,1,0,nfc_OK,esp32
2025-02-27 14:22:53,Rosario,1d0f63e7980000,1,1,0,nfc_OK,esp32
2025-02-27 14:22:44,Rosario,1d0d63e7980000,1,1,0,nfc_OK,esp32
2025-02-27 14:22:38,Rosario,1d0b63e7980000,1,1,0,nfc_OK,esp32
2025-02-27 14:22:32,Rosario,1dc774e7980000,1,1,0,nfc_OK,esp32
2025-02-27 14:22:27,Rosario,1dc974e7980000,1,1,0,nfc_OK,esp32
2025-02-27 14:22:19,Rosario,1dcb74e7980000,1,1,0,nfc_OK,esp32
2025-02-27 14:22:13,Rosario,1dc374e7980000,1,1,0,nfc_OK,esp32
2025-02-27 14:22:05,Rosario,1dcc74e7980000,1,1,0,nfc_OK,esp32
2025-02-27 14:21:54,Rosario,1dcd74e7980000,1,1,0,nfc_OK,esp32
2025-02-27 14:21:44,Rosario,1dce74e7980000,1,1,0,nfc_OK,esp32
2025-02-27 14:21:39,Rosario,1dcf74e7980000,1,1,0,nfc_OK,esp32
2025-02-27 14:21:34,Rosario,1dda74e7980000,1,1,0,nfc_OK,esp32
2025-02-27 14:21:29,Rosario,1ddb74e7980000,1,1,0,nfc_OK,esp32
2025-02-27 14:21:21,Rosario,1ddc74e7980000,1,1,0,nfc_OK,esp32
2025-02-27 14:21:15,Rosario,1d52b0e7980000,1,1,0,nfc_OK,esp32
2025-02-27 14:21:08,Rosario,1dc274e7980000,1,1,0,nfc_OK,esp32
2025-02-27 14:21:02,Rosario,1d53b0e7980000,1,1,0,nfc_OK,esp32
2025-02-27 14:20:56,Rosario,1d54b0e7980000,1,1,0,nfc_OK,esp32
2025-02-27 14:20:27,Rosario,1d55b0e7980000,1,1,0,nfc_OK,esp32
2025-02-27 14:19:36,Rosario,1d56b0e7980000,1,1,0,nfc_OK,esp32
2025-02-27 14:19:28,Rosario,1d57b0e7980000,1,1,0,nfc_OK,esp32
2025-02-27 14:19:22,Rosario,1d58b0e7980000,1,1,0,nfc_OK,esp32
2025-02-27 14:19:15,Rosario,1dc02ae7980000,1,1,0,nfc_OK,esp32
2025-02-27 14:19:10,Rosario,1dbf2ae7980000,1,1,0,nfc_OK,esp32
2025-02-27 14:19:06,Rosario,1dbe2ae7980000,1,1,0,nfc_OK,esp32
2025-02-27 14:18:59,Rosario,1d5b20e7980000,1,1,0,nfc_OK,esp32
2025-02-27 14:18:54,Rosario,1d5a20e7980000,1,1,0,nfc_OK,esp32
2025-02-27 14:18:49,Rosario,1d5920e7980000,1,1,0,nfc_OK,esp32
2025-02-27 14:18:44,Rosario,1d5820e7980000,1,1,0,nfc_OK,esp32
2025-02-27 14:18:34,Rosario,1d5720e7980000,1,1,0,nfc_OK,esp32
2025-02-27 14:18:27,Rosario,1d5620e7980000,1,1,0,nfc_OK,esp32
2025-02-27 14:18:20,Rosario,1d5520e7980000,1,1,0,nfc_OK,esp32
2025-02-27 14:18:09,Rosario,1dc92ae7980000,1,1,0,nfc_OK,esp32
2025-02-27 14:18:01,Rosario,1dc12ae7980000,1,1,0,nfc_OK,esp32
2025-02-27 14:17:52,Rosario,1d3a2be7980000,1,1,0,nfc_OK,esp32
2025-02-27 14:17:32,Rosario,1dc22ae7980000,1,1,0,nfc_OK,esp32
2025-02-27 14:17:18,Rosario,1dc42ae7980000,1,1,0,nfc_OK,esp32
2025-02-27 14:17:10,Rosario,1dc52ae7980000,1,1,0,nfc_OK,esp32
2025-02-27 14:17:00,Rosario,1dc62ae7980000,1,1,0,nfc_OK,esp32
2025-02-27 14:16:49,Rosario,1dbd74e7980000,1,1,0,nfc_OK,esp32
2025-02-27 14:16:40,Rosario,1d1b63e7980000,1,1,0,nfc_OK,esp32
2025-02-27 14:16:34,Rosario,1d1a63e7980000,1,1,0,nfc_OK,esp32
2025-02-27 14:16:22,Rosario,1dca2ae7980000,1,1,0,nfc_OK,esp32
2025-02-27 14:16:15,Rosario,1dcb2ae7980000,1,1,0,nfc_OK,esp32
2025-02-27 14:16:10,Rosario,1dcc2ae7980000,1,1,0,nfc_OK,esp32
2025-02-27 14:15:47,Rosario,1dd02ae7980000,1,1,0,nfc_OK,esp32
2025-02-27 14:15:30,Rosario,1dd12ae7980000,1,1,0,nfc_OK,esp32
2025-02-27 14:15:23,Rosario,1dd22ae7980000,1,1,0,nfc_OK,esp32
2025-02-27 14:15:16,Rosario,1dd32ae7980000,1,1,0,nfc_OK,esp32
2025-02-27 14:14:59,Rosario,1d5fb0e7980000,1,1,0,nfc_OK,esp32
2025-02-27 14:14:53,Rosario,1d59b0e7980000,1,1,0,nfc_OK,esp32
2025-02-27 14:14:43,Rosario,1d5ab0e7980000,1,1,0,nfc_OK,esp32
2025-02-27 14:14:32,Rosario,1d5bb0e7980000,1,1,0,nfc_OK,esp32
2025-02-27 14:14:26,Rosario,1d5db0e7980000,1,1,0,nfc_OK,esp32
2025-02-27 14:14:19,Rosario,1d5cb0e7980000,1,1,0,nfc_OK,esp32
2025-02-27 14:14:12,Rosario,1d61b0e7980000,1,1,0,nfc_OK,esp32
2025-02-27 14:14:05,Rosario,1d0863e7980000,1,1,0,nfc_OK,esp32
2025-02-27 14:13:57,Rosario,1dcd2ae7980000,1,1,0,nfc_OK,esp32
2025-02-27 14:13:35,Rosario,1d0963e7980000,1,1,0,nfc_OK,esp32
2025-02-27 14:13:23,Rosario,1dc074e7980000,1,1,0,nfc_OK,esp32
2025-02-27 14:13:15,Rosario,1dbf74e7980000,1,1,0,nfc_OK,esp32
2025-02-27 14:13:08,Rosario,1dc72ae7980000,1,1,0,nfc_OK,esp32
2025-02-27 14:13:00,Rosario,1dcf2ae7980000,1,1,0,nfc_OK,esp32
2025-02-27 14:12:51,Rosario,1dbe74e7980000,1,1,0,nfc_OK,esp32
2025-02-27 14:12:41,Rosario,1dce2ae7980000,1,1,0,nfc_OK,esp32
2025-02-27 14:12:35,Rosario,1d5eb0e7980000,1,1,0,nfc_OK,esp32
2025-02-27 14:12:24,Rosario,1d0a63e7980000,1,1,0,nfc_OK,esp32
